user_id,item_id,rating,timestamp,clicked
831,31,2,2023-03-12 08:00:00,0
644,11,3,2023-03-12 09:00:00,0
897,343,5,2023-03-12 10:00:00,1
264,377,4,2023-03-12 11:00:00,1
925,130,3,2023-03-12 12:00:00,0
55,488,1,2023-03-12 13:00:00,0
871,105,5,2023-03-12 14:00:00,1
643,27,3,2023-03-12 15:00:00,0
800,227,3,2023-03-12 16:00:00,0
778,2,5,2023-03-12 17:00:00,1
458,359,3,2023-03-12 18:00:00,0
979,101,4,2023-03-12 19:00:00,1
878,21,2,2023-03-12 20:00:00,0
162,58,5,2023-03-12 21:00:00,1
380,389,1,2023-03-12 22:00:00,0
993,180,3,2023-03-12 23:00:00,0
87,429,2,2023-03-13 00:00:00,0
55,341,1,2023-03-13 01:00:00,0
476,349,1,2023-03-13 02:00:00,0
800,20,4,2023-03-13 03:00:00,1
178,255,2,2023-03-13 04:00:00,0
391,317,5,2023-03-13 05:00:00,1
349,38,2,2023-03-13 06:00:00,0
8,148,2,2023-03-13 07:00:00,0
833,498,1,2023-03-13 08:00:00,0
313,25,4,2023-03-13 09:00:00,1
759,386,4,2023-03-13 10:00:00,1
835,121,2,2023-03-13 11:00:00,0
984,416,2,2023-03-13 12:00:00,0
983,26,3,2023-03-13 13:00:00,0
443,454,1,2023-03-13 14:00:00,0
767,169,5,2023-03-13 15:00:00,1
328,323,5,2023-03-13 16:00:00,1
54,225,4,2023-03-13 17:00:00,1
761,1,1,2023-03-13 18:00:00,0
239,307,4,2023-03-13 19:00:00,1
229,261,5,2023-03-13 20:00:00,1
579,13,2,2023-03-13 21:00:00,0
51,403,1,2023-03-13 22:00:00,0
609,396,1,2023-03-13 23:00:00,0
604,48,3,2023-03-14 00:00:00,0
264,409,2,2023-03-14 01:00:00,0
418,313,2,2023-03-14 02:00:00,0
803,371,4,2023-03-14 03:00:00,1
96,291,1,2023-03-14 04:00:00,0
88,332,4,2023-03-14 05:00:00,1
78,94,2,2023-03-14 06:00:00,0
288,261,3,2023-03-14 07:00:00,0
120,482,1,2023-03-14 08:00:00,0
814,278,2,2023-03-14 09:00:00,0
491,359,3,2023-03-14 10:00:00,0
912,205,5,2023-03-14 11:00:00,1
452,185,2,2023-03-14 12:00:00,0
500,175,5,2023-03-14 13:00:00,1
165,438,4,2023-03-14 14:00:00,1
182,387,5,2023-03-14 15:00:00,1
469,380,2,2023-03-14 16:00:00,0
910,309,5,2023-03-14 17:00:00,1
735,468,1,2023-03-14 18:00:00,0
823,415,2,2023-03-14 19:00:00,0
944,69,3,2023-03-14 20:00:00,0
978,472,5,2023-03-14 21:00:00,1
7,104,1,2023-03-14 22:00:00,0
330,246,4,2023-03-14 23:00:00,1
775,161,4,2023-03-15 00:00:00,1
673,200,5,2023-03-15 01:00:00,1
151,216,4,2023-03-15 02:00:00,1
85,434,3,2023-03-15 03:00:00,0
147,212,2,2023-03-15 04:00:00,0
624,16,1,2023-03-15 05:00:00,0
381,498,5,2023-03-15 06:00:00,1
915,372,4,2023-03-15 07:00:00,1
548,332,2,2023-03-15 08:00:00,0
285,205,3,2023-03-15 09:00:00,0
700,365,4,2023-03-15 10:00:00,1
82,490,4,2023-03-15 11:00:00,1
514,39,1,2023-03-15 12:00:00,0
897,89,3,2023-03-15 13:00:00,0
815,430,3,2023-03-15 14:00:00,0
709,256,5,2023-03-15 15:00:00,1
916,480,1,2023-03-15 16:00:00,0
523,254,5,2023-03-15 17:00:00,1
746,216,1,2023-03-15 18:00:00,0
386,368,3,2023-03-15 19:00:00,0
707,303,1,2023-03-15 20:00:00,0
471,172,1,2023-03-15 21:00:00,0
119,137,1,2023-03-15 22:00:00,0
396,488,2,2023-03-15 23:00:00,0
532,498,2,2023-03-16 00:00:00,0
261,471,3,2023-03-16 01:00:00,0
805,384,1,2023-03-16 02:00:00,0
934,178,3,2023-03-16 03:00:00,0
256,77,2,2023-03-16 04:00:00,0
734,188,1,2023-03-16 05:00:00,0
905,480,5,2023-03-16 06:00:00,1
226,498,2,2023-03-16 07:00:00,0
53,15,2,2023-03-16 08:00:00,0
940,292,2,2023-03-16 09:00:00,0
867,497,1,2023-03-16 10:00:00,0
500,319,4,2023-03-16 11:00:00,1
506,325,5,2023-03-16 12:00:00,1
854,214,5,2023-03-16 13:00:00,1
364,208,3,2023-03-16 14:00:00,0
280,169,1,2023-03-16 15:00:00,0
593,330,2,2023-03-16 16:00:00,0
714,280,4,2023-03-16 17:00:00,1
158,466,1,2023-03-16 18:00:00,0
632,305,1,2023-03-16 19:00:00,0
59,146,4,2023-03-16 20:00:00,1
727,263,2,2023-03-16 21:00:00,0
128,4,1,2023-03-16 22:00:00,0
736,90,5,2023-03-16 23:00:00,1
721,453,5,2023-03-17 00:00:00,1
882,60,4,2023-03-17 01:00:00,1
115,311,2,2023-03-17 02:00:00,0
209,16,4,2023-03-17 03:00:00,1
526,227,1,2023-03-17 04:00:00,0
521,474,5,2023-03-17 05:00:00,1
552,466,3,2023-03-17 06:00:00,0
962,29,4,2023-03-17 07:00:00,1
237,151,3,2023-03-17 08:00:00,0
281,245,3,2023-03-17 09:00:00,0
359,270,5,2023-03-17 10:00:00,1
201,79,4,2023-03-17 11:00:00,1
758,433,3,2023-03-17 12:00:00,0
278,289,1,2023-03-17 13:00:00,0
235,153,2,2023-03-17 14:00:00,0
494,277,2,2023-03-17 15:00:00,0
4,401,5,2023-03-17 16:00:00,1
666,279,4,2023-03-17 17:00:00,1
442,57,4,2023-03-17 18:00:00,1
29,491,2,2023-03-17 19:00:00,0
109,465,1,2023-03-17 20:00:00,0
610,186,2,2023-03-17 21:00:00,0
727,398,2,2023-03-17 22:00:00,0
805,93,4,2023-03-17 23:00:00,1
75,276,3,2023-03-18 00:00:00,0
838,158,1,2023-03-18 01:00:00,0
146,275,4,2023-03-18 02:00:00,1
128,181,2,2023-03-18 03:00:00,0
853,359,3,2023-03-18 04:00:00,0
42,440,1,2023-03-18 05:00:00,0
356,77,5,2023-03-18 06:00:00,1
41,466,1,2023-03-18 07:00:00,0
934,151,1,2023-03-18 08:00:00,0
34,446,2,2023-03-18 09:00:00,0
17,238,2,2023-03-18 10:00:00,0
677,289,5,2023-03-18 11:00:00,1
153,231,5,2023-03-18 12:00:00,1
998,488,5,2023-03-18 13:00:00,1
378,18,4,2023-03-18 14:00:00,1
588,73,4,2023-03-18 15:00:00,1
599,417,2,2023-03-18 16:00:00,0
629,416,2,2023-03-18 17:00:00,0
874,189,5,2023-03-18 18:00:00,1
342,438,4,2023-03-18 19:00:00,1
981,17,3,2023-03-18 20:00:00,0
27,19,4,2023-03-18 21:00:00,1
825,219,2,2023-03-18 22:00:00,0
287,326,4,2023-03-18 23:00:00,1
646,483,2,2023-03-19 00:00:00,0
731,120,5,2023-03-19 01:00:00,1
168,101,5,2023-03-19 02:00:00,1
610,34,5,2023-03-19 03:00:00,1
268,84,3,2023-03-19 04:00:00,0
749,409,3,2023-03-19 05:00:00,0
821,196,2,2023-03-19 06:00:00,0
455,330,1,2023-03-19 07:00:00,0
906,202,3,2023-03-19 08:00:00,0
685,344,2,2023-03-19 09:00:00,0
401,341,4,2023-03-19 10:00:00,1
922,11,5,2023-03-19 11:00:00,1
981,347,5,2023-03-19 12:00:00,1
476,400,5,2023-03-19 13:00:00,1
702,218,2,2023-03-19 14:00:00,0
634,445,5,2023-03-19 15:00:00,1
558,253,3,2023-03-19 16:00:00,0
576,222,4,2023-03-19 17:00:00,1
130,383,5,2023-03-19 18:00:00,1
822,369,2,2023-03-19 19:00:00,0
363,80,4,2023-03-19 20:00:00,1
705,7,5,2023-03-19 21:00:00,1
819,272,1,2023-03-19 22:00:00,0
693,227,5,2023-03-19 23:00:00,1
292,16,3,2023-03-20 00:00:00,0
371,424,4,2023-03-20 01:00:00,1
794,12,3,2023-03-20 02:00:00,0
29,291,1,2023-03-20 03:00:00,0
149,241,1,2023-03-20 04:00:00,0
779,21,3,2023-03-20 05:00:00,0
296,178,4,2023-03-20 06:00:00,1
11,427,1,2023-03-20 07:00:00,0
512,228,1,2023-03-20 08:00:00,0
676,496,5,2023-03-20 09:00:00,1
113,273,2,2023-03-20 10:00:00,0
187,288,1,2023-03-20 11:00:00,0
807,297,4,2023-03-20 12:00:00,1
744,134,4,2023-03-20 13:00:00,1
227,472,5,2023-03-20 14:00:00,1
310,283,4,2023-03-20 15:00:00,1
98,404,5,2023-03-20 16:00:00,1
55,153,1,2023-03-20 17:00:00,0
623,66,1,2023-03-20 18:00:00,0
664,137,1,2023-03-20 19:00:00,0
758,92,1,2023-03-20 20:00:00,0
406,437,2,2023-03-20 21:00:00,0
69,317,2,2023-03-20 22:00:00,0
312,422,1,2023-03-20 23:00:00,0
289,259,4,2023-03-21 00:00:00,1
762,468,5,2023-03-21 01:00:00,1
548,454,3,2023-03-21 02:00:00,0
751,103,5,2023-03-21 03:00:00,1
148,481,3,2023-03-21 04:00:00,0
467,55,3,2023-03-21 05:00:00,0
739,257,1,2023-03-21 06:00:00,0
244,101,3,2023-03-21 07:00:00,0
491,198,1,2023-03-21 08:00:00,0
849,301,2,2023-03-21 09:00:00,0
958,226,4,2023-03-21 10:00:00,1
507,431,3,2023-03-21 11:00:00,0
365,463,4,2023-03-21 12:00:00,1
482,237,1,2023-03-21 13:00:00,0
201,26,3,2023-03-21 14:00:00,0
154,121,5,2023-03-21 15:00:00,1
450,398,2,2023-03-21 16:00:00,0
501,182,2,2023-03-21 17:00:00,0
73,199,3,2023-03-21 18:00:00,0
713,302,2,2023-03-21 19:00:00,0
296,255,5,2023-03-21 20:00:00,1
17,122,4,2023-03-21 21:00:00,1
641,31,5,2023-03-21 22:00:00,1
217,472,2,2023-03-21 23:00:00,0
61,315,4,2023-03-22 00:00:00,1
939,479,5,2023-03-22 01:00:00,1
616,285,1,2023-03-22 02:00:00,0
42,106,1,2023-03-22 03:00:00,0
25,224,4,2023-03-22 04:00:00,1
39,273,4,2023-03-22 05:00:00,1
803,398,4,2023-03-22 06:00:00,1
131,232,1,2023-03-22 07:00:00,0
498,420,5,2023-03-22 08:00:00,1
229,256,4,2023-03-22 09:00:00,1
108,442,1,2023-03-22 10:00:00,0
172,496,4,2023-03-22 11:00:00,1
435,24,4,2023-03-22 12:00:00,1
478,109,4,2023-03-22 13:00:00,1
102,191,1,2023-03-22 14:00:00,0
866,347,5,2023-03-22 15:00:00,1
524,25,1,2023-03-22 16:00:00,0
275,187,1,2023-03-22 17:00:00,0
613,288,4,2023-03-22 18:00:00,1
44,116,3,2023-03-22 19:00:00,0
955,338,3,2023-03-22 20:00:00,0
817,366,3,2023-03-22 21:00:00,0
957,402,1,2023-03-22 22:00:00,0
17,37,4,2023-03-22 23:00:00,1
330,282,3,2023-03-23 00:00:00,0
569,137,2,2023-03-23 01:00:00,0
823,227,2,2023-03-23 02:00:00,0
497,320,2,2023-03-23 03:00:00,0
815,328,5,2023-03-23 04:00:00,1
12,404,4,2023-03-23 05:00:00,1
318,182,1,2023-03-23 06:00:00,0
592,362,1,2023-03-23 07:00:00,0
216,86,4,2023-03-23 08:00:00,1
339,467,5,2023-03-23 09:00:00,1
776,414,4,2023-03-23 10:00:00,1
991,53,5,2023-03-23 11:00:00,1
661,348,3,2023-03-23 12:00:00,0
81,355,3,2023-03-23 13:00:00,0
727,235,5,2023-03-23 14:00:00,1
485,447,4,2023-03-23 15:00:00,1
374,267,3,2023-03-23 16:00:00,0
976,287,4,2023-03-23 17:00:00,1
710,433,3,2023-03-23 18:00:00,0
200,496,4,2023-03-23 19:00:00,1
537,487,4,2023-03-23 20:00:00,1
466,100,2,2023-03-23 21:00:00,0
89,478,5,2023-03-23 22:00:00,1
268,87,1,2023-03-23 23:00:00,0
655,403,5,2023-03-24 00:00:00,1
571,396,4,2023-03-24 01:00:00,1
922,15,4,2023-03-24 02:00:00,1
489,415,5,2023-03-24 03:00:00,1
877,427,4,2023-03-24 04:00:00,1
538,101,3,2023-03-24 05:00:00,0
47,165,4,2023-03-24 06:00:00,1
288,463,5,2023-03-24 07:00:00,1
778,29,5,2023-03-24 08:00:00,1
16,114,5,2023-03-24 09:00:00,1
711,107,2,2023-03-24 10:00:00,0
401,410,2,2023-03-24 11:00:00,0
919,364,2,2023-03-24 12:00:00,0
794,130,2,2023-03-24 13:00:00,0
981,84,2,2023-03-24 14:00:00,0
86,271,2,2023-03-24 15:00:00,0
250,244,2,2023-03-24 16:00:00,0
391,388,5,2023-03-24 17:00:00,1
782,214,1,2023-03-24 18:00:00,0
335,306,2,2023-03-24 19:00:00,0
629,166,5,2023-03-24 20:00:00,1
519,279,1,2023-03-24 21:00:00,0
137,59,2,2023-03-24 22:00:00,0
883,90,1,2023-03-24 23:00:00,0
688,371,1,2023-03-25 00:00:00,0
840,331,3,2023-03-25 01:00:00,0
498,412,4,2023-03-25 02:00:00,1
827,194,3,2023-03-25 03:00:00,0
727,123,1,2023-03-25 04:00:00,0
477,136,5,2023-03-25 05:00:00,1
594,413,2,2023-03-25 06:00:00,0
223,139,4,2023-03-25 07:00:00,1
990,229,2,2023-03-25 08:00:00,0
372,274,5,2023-03-25 09:00:00,1
935,439,4,2023-03-25 10:00:00,1
995,50,3,2023-03-25 11:00:00,0
402,398,1,2023-03-25 12:00:00,0
443,118,5,2023-03-25 13:00:00,1
490,202,1,2023-03-25 14:00:00,0
615,483,1,2023-03-25 15:00:00,0
273,393,2,2023-03-25 16:00:00,0
526,483,5,2023-03-25 17:00:00,1
159,395,1,2023-03-25 18:00:00,0
152,191,3,2023-03-25 19:00:00,0
995,364,4,2023-03-25 20:00:00,1
620,460,5,2023-03-25 21:00:00,1
188,323,2,2023-03-25 22:00:00,0
813,181,5,2023-03-25 23:00:00,1
98,423,2,2023-03-26 00:00:00,0
131,78,4,2023-03-26 01:00:00,1
805,440,3,2023-03-26 02:00:00,0
171,412,1,2023-03-26 03:00:00,0
936,75,5,2023-03-26 04:00:00,1
986,295,2,2023-03-26 05:00:00,0
183,281,4,2023-03-26 06:00:00,1
983,21,1,2023-03-26 07:00:00,0
364,394,4,2023-03-26 08:00:00,1
39,171,3,2023-03-26 09:00:00,0
527,15,1,2023-03-26 10:00:00,0
888,211,1,2023-03-26 11:00:00,0
497,48,1,2023-03-26 12:00:00,0
516,86,2,2023-03-26 13:00:00,0
349,149,1,2023-03-26 14:00:00,0
982,188,4,2023-03-26 15:00:00,1
921,372,2,2023-03-26 16:00:00,0
397,492,1,2023-03-26 17:00:00,0
722,480,4,2023-03-26 18:00:00,1
161,306,4,2023-03-26 19:00:00,1
16,151,5,2023-03-26 20:00:00,1
493,141,4,2023-03-26 21:00:00,1
426,69,3,2023-03-26 22:00:00,0
108,260,1,2023-03-26 23:00:00,0
894,476,1,2023-03-27 00:00:00,0
450,334,1,2023-03-27 01:00:00,0
311,456,4,2023-03-27 02:00:00,1
739,9,4,2023-03-27 03:00:00,1
170,121,1,2023-03-27 04:00:00,0
546,371,2,2023-03-27 05:00:00,0
414,419,2,2023-03-27 06:00:00,0
251,101,3,2023-03-27 07:00:00,0
759,149,5,2023-03-27 08:00:00,1
781,442,3,2023-03-27 09:00:00,0
141,146,1,2023-03-27 10:00:00,0
274,353,1,2023-03-27 11:00:00,0
416,456,1,2023-03-27 12:00:00,0
608,243,5,2023-03-27 13:00:00,1
739,241,4,2023-03-27 14:00:00,1
891,337,5,2023-03-27 15:00:00,1
39,43,3,2023-03-27 16:00:00,0
814,95,4,2023-03-27 17:00:00,1
29,226,4,2023-03-27 18:00:00,1
958,6,3,2023-03-27 19:00:00,0
477,214,4,2023-03-27 20:00:00,1
318,206,2,2023-03-27 21:00:00,0
245,67,3,2023-03-27 22:00:00,0
748,396,3,2023-03-27 23:00:00,0
697,100,2,2023-03-28 00:00:00,0
272,12,5,2023-03-28 01:00:00,1
440,237,5,2023-03-28 02:00:00,1
748,322,5,2023-03-28 03:00:00,1
239,258,4,2023-03-28 04:00:00,1
377,399,2,2023-03-28 05:00:00,0
266,407,3,2023-03-28 06:00:00,0
926,413,3,2023-03-28 07:00:00,0
921,337,3,2023-03-28 08:00:00,0
359,480,4,2023-03-28 09:00:00,1
340,135,4,2023-03-28 10:00:00,1
389,222,5,2023-03-28 11:00:00,1
577,156,4,2023-03-28 12:00:00,1
990,142,5,2023-03-28 13:00:00,1
689,428,5,2023-03-28 14:00:00,1
3,158,3,2023-03-28 15:00:00,0
429,465,4,2023-03-28 16:00:00,1
142,416,5,2023-03-28 17:00:00,1
376,494,2,2023-03-28 18:00:00,0
670,326,2,2023-03-28 19:00:00,0
324,371,4,2023-03-28 20:00:00,1
146,344,3,2023-03-28 21:00:00,0
958,262,3,2023-03-28 22:00:00,0
293,283,5,2023-03-28 23:00:00,1
665,338,4,2023-03-29 00:00:00,1
432,344,2,2023-03-29 01:00:00,0
705,229,5,2023-03-29 02:00:00,1
949,376,5,2023-03-29 03:00:00,1
975,280,1,2023-03-29 04:00:00,0
585,358,4,2023-03-29 05:00:00,1
399,290,5,2023-03-29 06:00:00,1
817,168,2,2023-03-29 07:00:00,0
889,47,1,2023-03-29 08:00:00,0
344,463,2,2023-03-29 09:00:00,0
964,203,3,2023-03-29 10:00:00,0
140,214,1,2023-03-29 11:00:00,0
187,246,1,2023-03-29 12:00:00,0
805,24,5,2023-03-29 13:00:00,1
61,321,3,2023-03-29 14:00:00,0
997,274,5,2023-03-29 15:00:00,1
939,44,4,2023-03-29 16:00:00,1
380,332,2,2023-03-29 17:00:00,0
710,313,2,2023-03-29 18:00:00,0
807,363,5,2023-03-29 19:00:00,1
440,156,2,2023-03-29 20:00:00,0
319,488,2,2023-03-29 21:00:00,0
302,380,4,2023-03-29 22:00:00,1
344,199,3,2023-03-29 23:00:00,0
11,407,1,2023-03-30 00:00:00,0
62,469,5,2023-03-30 01:00:00,1
845,162,5,2023-03-30 02:00:00,1
226,395,4,2023-03-30 03:00:00,1
153,470,4,2023-03-30 04:00:00,1
711,234,1,2023-03-30 05:00:00,0
564,163,3,2023-03-30 06:00:00,0
772,116,5,2023-03-30 07:00:00,1
571,93,4,2023-03-30 08:00:00,1
584,42,5,2023-03-30 09:00:00,1
660,284,2,2023-03-30 10:00:00,0
861,379,5,2023-03-30 11:00:00,1
575,210,3,2023-03-30 12:00:00,0
310,206,3,2023-03-30 13:00:00,0
885,466,5,2023-03-30 14:00:00,1
243,220,2,2023-03-30 15:00:00,0
493,280,3,2023-03-30 16:00:00,0
366,136,4,2023-03-30 17:00:00,1
330,106,5,2023-03-30 18:00:00,1
107,118,2,2023-03-30 19:00:00,0
226,237,4,2023-03-30 20:00:00,1
825,309,5,2023-03-30 21:00:00,1
218,456,2,2023-03-30 22:00:00,0
937,388,4,2023-03-30 23:00:00,1
753,475,3,2023-03-31 00:00:00,0
506,100,5,2023-03-31 01:00:00,1
259,261,5,2023-03-31 02:00:00,1
888,481,3,2023-03-31 03:00:00,0
774,305,1,2023-03-31 04:00:00,0
517,354,4,2023-03-31 05:00:00,1
773,286,3,2023-03-31 06:00:00,0
54,328,5,2023-03-31 07:00:00,1
47,103,4,2023-03-31 08:00:00,1
727,63,4,2023-03-31 09:00:00,1
689,175,1,2023-03-31 10:00:00,0
521,282,5,2023-03-31 11:00:00,1
99,441,2,2023-03-31 12:00:00,0
20,293,1,2023-03-31 13:00:00,0
890,226,1,2023-03-31 14:00:00,0
753,7,2,2023-03-31 15:00:00,0
573,127,2,2023-03-31 16:00:00,0
891,424,1,2023-03-31 17:00:00,0
490,92,4,2023-03-31 18:00:00,1
419,423,3,2023-03-31 19:00:00,0
690,190,3,2023-03-31 20:00:00,0
850,359,1,2023-03-31 21:00:00,0
62,476,4,2023-03-31 22:00:00,1
145,462,2,2023-03-31 23:00:00,0
216,53,1,2023-04-01 00:00:00,0
3,242,5,2023-04-01 01:00:00,1
160,486,4,2023-04-01 02:00:00,1
739,132,5,2023-04-01 03:00:00,1
998,490,5,2023-04-01 04:00:00,1
781,466,1,2023-04-01 05:00:00,0
120,364,4,2023-04-01 06:00:00,1
893,112,5,2023-04-01 07:00:00,1
89,409,4,2023-04-01 08:00:00,1
329,7,3,2023-04-01 09:00:00,0
580,230,5,2023-04-01 10:00:00,1
910,156,5,2023-04-01 11:00:00,1
357,197,4,2023-04-01 12:00:00,1
610,323,3,2023-04-01 13:00:00,0
267,364,5,2023-04-01 14:00:00,1
617,223,1,2023-04-01 15:00:00,0
952,367,4,2023-04-01 16:00:00,1
323,490,4,2023-04-01 17:00:00,1
635,250,5,2023-04-01 18:00:00,1
988,404,3,2023-04-01 19:00:00,0
541,83,5,2023-04-01 20:00:00,1
649,240,2,2023-04-01 21:00:00,0
195,380,5,2023-04-01 22:00:00,1
921,395,2,2023-04-01 23:00:00,0
738,360,1,2023-04-02 00:00:00,0
332,323,4,2023-04-02 01:00:00,1
170,471,4,2023-04-02 02:00:00,1
521,263,3,2023-04-02 03:00:00,0
463,407,5,2023-04-02 04:00:00,1
40,189,1,2023-04-02 05:00:00,0
537,455,2,2023-04-02 06:00:00,0
261,366,3,2023-04-02 07:00:00,0
395,290,1,2023-04-02 08:00:00,0
955,362,1,2023-04-02 09:00:00,0
226,403,2,2023-04-02 10:00:00,0
984,58,2,2023-04-02 11:00:00,0
124,9,4,2023-04-02 12:00:00,1
975,304,5,2023-04-02 13:00:00,1
38,115,3,2023-04-02 14:00:00,0
328,210,5,2023-04-02 15:00:00,1
251,41,3,2023-04-02 16:00:00,0
901,304,1,2023-04-02 17:00:00,0
176,173,2,2023-04-02 18:00:00,0
602,234,2,2023-04-02 19:00:00,0
914,281,1,2023-04-02 20:00:00,0
454,372,1,2023-04-02 21:00:00,0
37,78,3,2023-04-02 22:00:00,0
316,108,1,2023-04-02 23:00:00,0
688,281,3,2023-04-03 00:00:00,0
973,403,5,2023-04-03 01:00:00,1
796,39,2,2023-04-03 02:00:00,0
965,119,2,2023-04-03 03:00:00,0
973,335,2,2023-04-03 04:00:00,0
593,336,5,2023-04-03 05:00:00,1
114,27,5,2023-04-03 06:00:00,1
40,104,4,2023-04-03 07:00:00,1
301,74,3,2023-04-03 08:00:00,0
224,191,3,2023-04-03 09:00:00,0
318,324,4,2023-04-03 10:00:00,1
349,499,2,2023-04-03 11:00:00,0
115,147,3,2023-04-03 12:00:00,0
698,255,3,2023-04-03 13:00:00,0
323,284,2,2023-04-03 14:00:00,0
568,213,1,2023-04-03 15:00:00,0
40,123,1,2023-04-03 16:00:00,0
866,495,4,2023-04-03 17:00:00,1
40,206,5,2023-04-03 18:00:00,1
859,417,3,2023-04-03 19:00:00,0
973,240,3,2023-04-03 20:00:00,0
749,394,4,2023-04-03 21:00:00,1
289,339,4,2023-04-03 22:00:00,1
262,286,3,2023-04-03 23:00:00,0
216,22,2,2023-04-04 00:00:00,0
147,259,2,2023-04-04 01:00:00,0
336,357,5,2023-04-04 02:00:00,1
168,105,3,2023-04-04 03:00:00,0
92,466,3,2023-04-04 04:00:00,0
353,459,3,2023-04-04 05:00:00,0
571,432,3,2023-04-04 06:00:00,0
571,258,4,2023-04-04 07:00:00,1
816,204,1,2023-04-04 08:00:00,0
681,310,3,2023-04-04 09:00:00,0
781,262,1,2023-04-04 10:00:00,0
363,107,2,2023-04-04 11:00:00,0
557,251,5,2023-04-04 12:00:00,1
345,424,2,2023-04-04 13:00:00,0
693,492,3,2023-04-04 14:00:00,0
170,221,2,2023-04-04 15:00:00,0
356,379,4,2023-04-04 16:00:00,1
191,222,1,2023-04-04 17:00:00,0
667,258,3,2023-04-04 18:00:00,0
422,201,4,2023-04-04 19:00:00,1
700,367,1,2023-04-04 20:00:00,0
7,258,4,2023-04-04 21:00:00,1
133,349,2,2023-04-04 22:00:00,0
747,225,3,2023-04-04 23:00:00,0
557,202,2,2023-04-05 00:00:00,0
826,226,5,2023-04-05 01:00:00,1
761,236,3,2023-04-05 02:00:00,0
31,183,2,2023-04-05 03:00:00,0
535,200,3,2023-04-05 04:00:00,0
426,357,1,2023-04-05 05:00:00,0
394,246,3,2023-04-05 06:00:00,0
672,444,3,2023-04-05 07:00:00,0
363,353,1,2023-04-05 08:00:00,0
437,111,2,2023-04-05 09:00:00,0
670,6,3,2023-04-05 10:00:00,0
551,236,4,2023-04-05 11:00:00,1
927,127,3,2023-04-05 12:00:00,0
82,104,2,2023-04-05 13:00:00,0
356,237,1,2023-04-05 14:00:00,0
258,403,2,2023-04-05 15:00:00,0
718,480,5,2023-04-05 16:00:00,1
589,155,3,2023-04-05 17:00:00,0
989,257,3,2023-04-05 18:00:00,0
524,235,1,2023-04-05 19:00:00,0
295,500,3,2023-04-05 20:00:00,0
962,289,4,2023-04-05 21:00:00,1
224,40,4,2023-04-05 22:00:00,1
525,288,2,2023-04-05 23:00:00,0
46,197,1,2023-04-06 00:00:00,0
667,273,5,2023-04-06 01:00:00,1
113,382,2,2023-04-06 02:00:00,0
233,264,1,2023-04-06 03:00:00,0
17,57,1,2023-04-06 04:00:00,0
360,298,2,2023-04-06 05:00:00,0
223,98,2,2023-04-06 06:00:00,0
866,137,3,2023-04-06 07:00:00,0
700,376,5,2023-04-06 08:00:00,1
448,87,4,2023-04-06 09:00:00,1
856,419,3,2023-04-06 10:00:00,0
365,242,1,2023-04-06 11:00:00,0
675,199,5,2023-04-06 12:00:00,1
326,463,5,2023-04-06 13:00:00,1
467,437,2,2023-04-06 14:00:00,0
414,310,5,2023-04-06 15:00:00,1
455,84,5,2023-04-06 16:00:00,1
586,242,1,2023-04-06 17:00:00,0
233,281,3,2023-04-06 18:00:00,0
224,323,5,2023-04-06 19:00:00,1
994,252,2,2023-04-06 20:00:00,0
831,190,3,2023-04-06 21:00:00,0
412,439,2,2023-04-06 22:00:00,0
572,430,5,2023-04-06 23:00:00,1
335,152,3,2023-04-07 00:00:00,0
222,482,5,2023-04-07 01:00:00,1
37,302,1,2023-04-07 02:00:00,0
989,278,3,2023-04-07 03:00:00,0
278,139,2,2023-04-07 04:00:00,0
196,176,1,2023-04-07 05:00:00,0
916,8,4,2023-04-07 06:00:00,1
864,295,2,2023-04-07 07:00:00,0
484,235,5,2023-04-07 08:00:00,1
242,163,2,2023-04-07 09:00:00,0
324,49,4,2023-04-07 10:00:00,1
731,302,2,2023-04-07 11:00:00,0
192,38,1,2023-04-07 12:00:00,0
17,136,2,2023-04-07 13:00:00,0
524,310,3,2023-04-07 14:00:00,0
918,421,4,2023-04-07 15:00:00,1
401,219,2,2023-04-07 16:00:00,0
906,348,4,2023-04-07 17:00:00,1
886,296,1,2023-04-07 18:00:00,0
705,34,3,2023-04-07 19:00:00,0
22,352,5,2023-04-07 20:00:00,1
474,79,2,2023-04-07 21:00:00,0
120,236,1,2023-04-07 22:00:00,0
210,383,4,2023-04-07 23:00:00,1
306,273,4,2023-04-08 00:00:00,1
270,161,1,2023-04-08 01:00:00,0
704,175,2,2023-04-08 02:00:00,0
687,366,5,2023-04-08 03:00:00,1
285,308,2,2023-04-08 04:00:00,0
716,374,3,2023-04-08 05:00:00,0
676,464,2,2023-04-08 06:00:00,0
763,221,3,2023-04-08 07:00:00,0
227,9,4,2023-04-08 08:00:00,1
948,289,3,2023-04-08 09:00:00,0
381,444,5,2023-04-08 10:00:00,1
460,113,1,2023-04-08 11:00:00,0
7,477,3,2023-04-08 12:00:00,0
29,205,2,2023-04-08 13:00:00,0
907,405,3,2023-04-08 14:00:00,0
33,186,4,2023-04-08 15:00:00,1
646,341,3,2023-04-08 16:00:00,0
879,197,5,2023-04-08 17:00:00,1
79,266,3,2023-04-08 18:00:00,0
928,262,5,2023-04-08 19:00:00,1
947,248,2,2023-04-08 20:00:00,0
459,115,4,2023-04-08 21:00:00,1
570,121,1,2023-04-08 22:00:00,0
983,141,2,2023-04-08 23:00:00,0
538,65,2,2023-04-09 00:00:00,0
